elapsedTime,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
45082,621.89764,18.401484,489.85184,14.494319,8.839178E-4,2.770676E-4,50,60.176815;
45098,664.0143,19.647694,489.1883,14.474685,8.684738E-4,2.8169295E-4,50,60.200275;
45117,685.44525,20.281824,488.60434,14.457406,7.177896E-4,2.8580058E-4,50,60.002014;
45134,708.08093,20.951601,488.0592,14.441277,7.460429E-4,2.8963707E-4,50,60.08332;
45150,742.5381,21.97117,487.59702,14.427601,0.00104713,2.9450853E-4,50,59.94709;
45169,762.2238,22.55366,487.22345,14.416547,9.906761E-4,2.979908E-4,50,59.94839;
45184,803.8,23.783876,486.9448,14.408301,0.0013354586,3.0280088E-4,50,59.82631;
45198,846.58093,25.049742,486.8725,14.406162,0.0012708118,3.0542223E-4,50,59.964684;
45219,882.6738,26.11771,487.1928,14.41564,9.5734844E-4,3.045496E-4,50,60.01432;
45233,918.381,27.174267,487.61478,14.428126,8.3596876E-4,3.0011253E-4,50,59.753883;
45250,954.5762,28.245264,488.24258,14.446702,8.5872744E-4,2.9681175E-4,50,59.706722;
45267,990.9286,29.320911,489.1283,14.47291,8.920999E-4,2.9570574E-4,50,60.07142;
45283,1025.3119,30.338295,490.25253,14.506176,8.731991E-4,2.9590193E-4,50,59.63958;
45299,1059.381,31.346382,491.53738,14.544193,8.76743E-4,2.968022E-4,50,60.283993;
45317,1087.3286,32.173336,492.89807,14.5844555,4.90958E-4,2.9614542E-4,50,60.369675;
45331,1107.5262,32.770973,494.3282,14.626772,5.8791426E-4,2.9614687E-4,50,60.289738;
45351,1127.2119,33.353462,495.81906,14.670886,5.6973496E-4,2.9698724E-4,50,60.131176;
45367,1127.2119,33.353462,497.34143,14.715932,1.6090626E-4,2.977782E-4,50,60.18147;
45384,1127.2119,33.353462,498.86383,14.76098,2.695284E-4,2.987608E-4,50,60.11487;
45398,1127.2119,33.353462,500.38623,14.806026,2.4916173E-4,2.99834E-4,50,60.297974;
45420,1127.2119,33.353462,501.90863,14.851073,2.5956845E-4,3.0099796E-4,50,59.92759;
45432,1127.2119,33.353462,503.43103,14.89612,2.490846E-4,3.0218795E-4,50,59.91095;
45449,1127.2119,33.353462,504.95343,14.941167,2.5105034E-4,3.033799E-4,50,60.37489;
45466,1139.9261,33.729668,506.49146,14.986677,4.1381444E-4,3.0509982E-4,50,60.309475;
45481,1152.231,34.09376,508.05777,15.033023,3.8329617E-4,3.0707865E-4,50,60.167084;
45499,1165.3547,34.482086,509.65607,15.080316,4.5263427E-4,3.0920998E-4,50,60.299377;
45519,1181.2524,34.95249,511.28928,15.128641,5.8710936E-4,3.119488E-4,50,60.08558;
45530,1200.5286,35.52286,512.9647,15.178217,5.618953E-4,3.1491698E-4,50,60.239758;
45552,1239.6024,36.679035,514.7076,15.229787,0.0011157957,3.1959068E-4,50,60.048702;
45565,1266.1666,37.465057,516.5298,15.283705,7.6699664E-4,3.244827E-4,50,60.261402;
45580,1299.1881,38.442146,518.4206,15.339653,6.9836125E-4,3.2832488E-4,50,60.189613;
45602,1331.9023,39.41014,520.3896,15.397915,7.112304E-4,3.3203437E-4,50,59.977863;
45618,1360.8214,40.265842,522.435,15.458438,8.6572656E-4,3.3625925E-4,50,60.0396;
45630,1389.3309,41.109425,524.54675,15.520924,8.367585E-4,3.4076706E-4,50,60.191074;
45652,1417.1238,41.931797,526.7257,15.585398,8.4219E-4,3.4523627E-4,50,59.987595;
45666,1447.369,42.826736,528.9745,15.6519375,6.193242E-4,3.4901593E-4,50,60.01431;
45682,1509.3953,44.662064,531.3311,15.721669,8.5267046E-4,3.5298857E-4,50,60.162453;
45699,1539.6357,45.55686,533.843,15.795995,8.0891803E-4,3.5736893E-4,50,60.136654;
45715,1534.8048,45.413918,536.3406,15.869896,0.0017907239,3.6475933E-4,50,60.19585;
45730,1549.5428,45.850006,538.849,15.944119,0.0020693913,3.7538225E-4,50,60.152657;
45751,1550.869,45.889248,541.3781,16.018955,0.0020171413,3.8651063E-4,50,59.92215;
